postID,text,timestamp,likes,commentCount,community,district
BhX9UOcnWFf,Sleep tight Chicago. See you soon<ed><U+00A0><U+00BD><ed><U+00B2><U+0099> #travelbug #readysetgo #chicago #chicagoloop #chicagoriver,1523329834,22,0,LOOP,Central
BhX8QBlANRm,Downtown Alleys <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #alley #alleys #alleyway #vibes #feels #thebest #skyscraper #skyscrapers #building #buildings #downtown #downtownchicago #theloop #chicagoloop #citylife #perspective #chicagogram #chigram #instacool #instagood #instalike #instadaily #instamoment #photooftheday #picoftheday #potd #chicity #windycity #chicago,1523329276,21,0,LOOP,Central
BhX4W1JjwMm,"Jump into something new this spring! 6-week Intro Session starts next week!
.
.
.
.
.
#chicago #martialarts #karate #karateclasses #kidsclasses #chicagoloop  #southloopchicago #westloop #bridgeport #chinatown #chicagohydepark #familyactivities #fun #jumpintospring",1523327234,60,0,LOOP,Central
BhX11ttB4MN,"Credit: @sportscenter
<95> <95> <95>
From out of nowhere! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> #SCtop10 #baseball #catch #NBA #NFL #NHL #MLB #itunes #danddavisshow #Chicago
#ChicagoLoop #WickerPark #LoganSquare  #HydePark #SouthLoop #LA #NYC #LasVegas  #HipHop #Sports #Music #Entertainment #PopCulture",1523325963,18,2,LOOP,Central
BhX1WEtjTKy,"|| Empty Lot ||
Owner:@mldsphotography
---
Plz Follow us:@chicago_lovers_us
For feature<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> follow us + tag: #chicago_lovers_us
--- #explorechicago #chicagoshot #arkansas #illinois #connecticut #newjersey #discoverwisconsin #theloop #chicity_shots #timeoutchicago #chicity #wisconsin #chicagolife #chitown #chicagoloop #igerschicago #missouri #maryland #flippinchi #artofchi",1523325655,115,0,LOOP,Central
BhX0GXIBtNG,"If I had to pick between In n<92> Out and Shake Shack, I would probs pick the latter bc of their fries <U+2764><U+FE0F> I<92>m def a burger & fries girl. Which would you choose? <ed><U+00A0><U+00BC><ed><U+00BD><U+009F>
Owner:@yunah.lee
---
Plz Follow us:@california_lovers_us
For feature<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> follow us + tag: #california_lovers_us
--- #chicagoriver #chicagoloop #chicagoig #windycity #igerschicago #explorechicago #chicagoshots #tennessee #arkansas #nebraska #delaware #chicagoskyline #connecticut #newjersey",1523325002,69,1,LOOP,Central
BhXzvCXBkVK,"Credit: @houseofhighlights
<95> <95> <95>
Vintage Wade. <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #dwaynewade #miamiheat #NBA #NFL #NHL #MLB #itunes #danddavisshow #Chicago
#ChicagoLoop #WickerPark #LoganSquare  #HydePark #SouthLoop #LA #NYC #LasVegas  #HipHop #Sports #Music #Entertainment #PopCulture",1523324873,30,1,LOOP,Central
BhXzbGBHYqI,"***Bark Travel Weekly News*** Come visit Auntie Donna and jump on the truck & lets have a pup party at the following locations Woof, Kona & Mouse: 
Jak Truck w/Auntie Donna 
Tuesday 4:30 Burnham Pointe Chicago 730 S Clark St in Printer<92>s Row
Wednesday 4:30 Kingsbury and Erie in River North
Thursday Lunchtime in the Loop
Friday Lunchtime in the Loop 
Saturday 9am The Drunken Bean at Shoreham at Lakeshore East 400 E South Water Street *We'll post the Loop locations when we find a legal parking spot. 
We will only have one truck out until we hire another driver! If you are looking for a seasonal position full or part-time please contact donna@fidotogo.net or message us.

All stops are weather permitting. Always check posts for changes and updates! Can't wait to see everyone! Woof & Meow! 
#fidotogo #dogfoodtruck #foodtruck #dogtreattruck #treattruck #dogtreatfoodtruck #original #usa #chicagodog #chicagodogs #dogsofchicago #instachicago #chicagogram #chicago #gocubsgo #husky #pomeranian #downtownchicago #southloop #chicagoloop #loop #printersrow #rivernorth #lakeshoreeast #doglover #dogstagram #love #lifeisgood #happy #chicagolife",1523324648,73,2,LOOP,Central
BhXyJ-Cgi4G,"I<92>m just gonna post pictures without the snow to make it go away<ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0082>
<95>
<95>
<95>
<95>
#chicago #illinois #chitown #winter #architecture #featcbphoto #photography #canon #lightroommasters #moodygrams #agameoftones #millenniumpark #explore #building #edgygrams #heatercentral #city #urban #chicagoriverwalk #michiganavenue #snow #canonphotography #magnificentmile #chicagoriver #chicagoloop #skyline #iphone #wanderlust #travel #justgoshoot",1523323983,81,1,LOOP,Central
BhXxKalhe4R,"& my friends bad too <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2640><U+FE0F><U+26A1><U+FE0F> .
.
.
.
#electrichotel #chicago #rivernorth #housemusic #downtown #downtownchicago #danceclub #goldcoast #chicagoan #vip #lasvegas #chitown #theloop #nightclub #party #lincolnpark #clublife #chicagoloop #miami #la #nyc #michiganave #nightlife #edm #vegas #chi #lakeview #streeterville #room222 #electrichotelchicago",1523323462,108,4,LOOP,Central
BhXwJmUhfN9,CHICAGO <ed><U+00A0><U+00BD><ed><U+00B2><U+009B> #Chicago #chitown #windycity #chicagoloop #city #chicagolife #chicagoigers #theviewtho #mondaymood #4aroundtheworld,1523322931,64,5,LOOP,Central
BhXrb4HjX5A,"Obviously I love the beach <ed><U+00A0><U+00BC><ed><U+00BF><U+0096>!
.
.
.
.
 #cashmalonefitness #CMF #beauty #summerchi #summerbody  #fitnesspromotions #fitness #fitnessmotivation #St.Louis #chicago #chicagogram #chicagotrainer #chicagoart #chicagoland #Chicagolife #chicagoloop #fitnessgirl #fitnessmodel #fitnessinspiration #cashmalonefitness #cmf #cashmeoutside #healthylifestyle #healthymind #healthtips",1523320460,95,2,LOOP,Central
BhXrKcDj4aL,"Can<92>t wait to really start these beach warm-ups/workouts<ed><U+00A0><U+00BC><ed><U+00BF><U+0096>!
.
.
.
.
 #cashmalonefitness #CMF #beauty #summerchi #summerbody  #fitnesspromotions #fitness #fitnessmotivation #St.Louis #chicago #chicagogram #chicagotrainer #chicagoart #chicagoland #chicagolife #chicagoloop #fitnessgirl #fitnessmodel #fitnessinspiration #cashmalonefitness #cmf #cashmeoutside #healthylifestyle #healthymind #healthtips",1523320367,78,1,LOOP,Central
BhXqqtKAe1L,"April 9, 2018 - Chicago
.
.
.
.
.
.
.
.
.
#chicago #springtimechi #chicagogram #chicagogramers #viewfromhere #cityscape #streetphotography #artofchi  #igchicago #sonyalpha #snowday #cityofchicago #cta #chitecture #yellowcab #sonyalpha #sony_shots  #chicagoloop #mychicagopix #choosechicago",1523320057,56,0,LOOP,Central
BhXqjjegIMS,"April 9, 2018 - Chicago
.
.
.
.
.
.
.
.
.
#chicago #springtimechi #chicagogram #chicagogramers #viewfromhere #cityscape #streetphotography #artofchi  #igchicago #sonyalpha #snowday #cityofchicago #cta #chitecture #yellowcab #sonyalpha #sony_shots  #chicagoloop #mychicagopix #choosechicago",1523319998,67,2,LOOP,Central
BhXnsGyj8VY,"Obviously I love the beach <ed><U+00A0><U+00BC><ed><U+00BF><U+0096>!
.
.
.
.
 #cashmalonefitness #CMF #beauty #summerchi #summerbody  #fitnesspromotions #fitness #fitnessmotivation #St.Louis #chicago #chicagogram #chicagotrainer #chicagoart #chicagoland #Chicagolife #chicagoloop #fitnessgirl #fitnessmodel #fitnessinspiration #cashmalonefitness #cmf #cashmeoutside #healthylifestyle #healthymind #healthtips",1523318496,125,4,LOOP,Central
BhXj3-EndIi,There is some serious #irony in colocating #boarshead & #veggiegrill. It<92>s #deli living next to #vegetarian and the only thing i can think of is a #blackandwhitecookie a la @seinfeldtv. #looktothecookie #chicagoloop #chicago,1523316496,13,0,LOOP,Central
BhXjTVBF1eK,"The city is beautiful with all seasons/weathers. Let<92>s hope today was the last snow day in Winter 2017-18. .
.
.
#aftersnow #chicagospring #chicago #chicagoriver #chicagoriverwalk #chicagoshots #chicagogram #insta_chicago #likechicago #artofchi #chitown #mychicagopix #chiarchitecture #chitecture #architecture #landscape #urbandesign #cityscape #downtownlife #chicagoloop #travel #wanderlust #instadaily #photooftheday #bluesky #stairs #ramp #marinacity #buildings #<U+5EFA><U+7BC9>",1523316195,63,8,LOOP,Central
BhWHJ5QDh2y,Good morning world <ed><U+00A0><U+00BC><ed><U+00BC><U+008D> #goodmorning #world #chicago #chitown #windycity #citylife #cityscape #architecture #archilovers #architect #livelife #searstower #willistower,1523267884,41,0,NEAR SOUTH SIDE,Central
BhVt9VCjWSS,Coming soon!! 1sr single titled <93>No Good<94> coming out 4/13 featuring @princeeazy24 @tymoneysbmg @hypno_carlito,1523254674,3,0,NEAR SOUTH SIDE,Central
BhSvIy8h4nF,Bill Walker mural,1523154628,8,0,NEAR SOUTH SIDE,Central
BhNFPjNlfH2,Wait what month is it? #chicago #winterisback #itneverends #killme,1522964892,8,0,NEAR SOUTH SIDE,Central
Bg_4cdHDiHC,gold vibes,1522521974,16,0,NEAR SOUTH SIDE,Central
Bg_UlrghVEN,Evening walk from the #southloop #chicago,1522503175,16,2,NEAR SOUTH SIDE,Central
Bg_LSLyAbK0,"BLURRY LIKE OUR MEMORIES
#friends #brothers #night #drink #drunk #hangover #trap",1522498297,25,1,NEAR SOUTH SIDE,Central
Bgz5eoInLyi,#shorthair #longhair #braids #hairstyles #blondehair #blackhair #topmodel #top #internationalmodel #malemodel #selfie #fashion #cara #face,1522119863,21,0,NEAR SOUTH SIDE,Central
BgxZkOIFqeT,In Soxnard at my boy PJ<92>s remembrance #nardcore show pics by @justin.lorenzana.7 #pit #punkrock #Hueneme #Boyz #punchyourneighbor #porthueneme #HPL #RSL #SS #PortCity #localsonly #localboyz #badboyz #surfside #oceanminded #port #SouthOxnard #punk #shootthepier #southofthepier #surfersdoitbetter,1522036023,53,0,NEAR SOUTH SIDE,Central
Bgv0-BqgLy4,<ed><U+00A0><U+00BD><ed><U+00B2><U+008C>,1521983335,54,0,NEAR SOUTH SIDE,Central
BgoFEQzF2W3,"Simple as #DAT LLLWKU
<U+2139>
#SHELLZ.
#CAMEOS It's in ADVANCE #YBNDGMONOPOLYMAN
#INTHEBIO 
#now
#YOUTUBE 
#OUTNOW
#CASHSANTANA
SANTANALAND #OUTNOW
#charlottenorthcarolina ..cashsantana<a0> and yu kno im from the BLK<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B1><U+00BA><ed><U+00A0><U+00BD><ed><U+00B1><U+00B9><ed><U+00A0><U+00BD><ed><U+00B2><U+008E><ed><U+00A0><U+00BD><ed><U+00B2><U+008D> #cashmere <U+203C><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>#charlotte #thanksforthesleep #cashsantana #coast2coast #cashmeoutsidehowboutdat #charlotte #704 #charlotte #miami #universalstudios #atlanta #a #bwa #COAST2COAST #coast2coastlive",1521723285,11,0,NEAR SOUTH SIDE,Central
BgkCf4NHjBF,Chicagoooo We Coming<ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BC><ed><U+00BC><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+00BE>,1521587768,79,2,NEAR SOUTH SIDE,Central
BggY4Jtg0G1,And that was a wrap for season 1 last night !!! #thechi #emmett #emmettjr,1521465236,155,4,NEAR SOUTH SIDE,Central
BggUAp4H1d8,"Anything can happen just before the sunrise <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>
.
.
.
.
#chicago #city #mychicagopix #312shotz #chicagocityworld #citylife #chicagogram #chicity #chi #windycity #urban #streetscapes #wonderfulworld",1521462684,41,0,NEAR SOUTH SIDE,Central
BgfTKXBHgnc,#blackandblonde #blackhairstyles #blondehair #hairstyles #black #supermodel #dominicanmodel #topmodel #malemodel #gaydude #gaymodel #instagay #internationalmodel #americanmodel #afrodominican #afrocaribbean #afrolatino #ny #pty507 #chicago #chocolate #diamond #blonde #pielcanela #piel #style,1521428685,50,7,NEAR SOUTH SIDE,Central
BgalMuTgccQ,<U+2653><U+FE0F>,1521270370,166,2,NEAR SOUTH SIDE,Central
BgV3CthFLJp,Wednesday evening traveling,1521111953,1,0,NEAR SOUTH SIDE,Central
BgPIFgIF_SG,"Black is new white <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><U+2714><U+FE0F>
.
.
.
.
.
#shoppingonline#luxury#brandedbag#fashionbag#buybag#dreambag#lookbook#showroom#baglover#bagforsale#follow4follow#like4like#followforfollow#likeforlike#fashiontips#fashionlook#buyandsell#musthave#onsale#sales#shopaholic#bestprice#fashionista",1520886007,21,0,NEAR SOUTH SIDE,Central
BgLU6v8nhBs,"Ian is my fav' Charakter<ed><U+00A0><U+00BE><ed><U+00B4><U+00AD><U+2764><U+FE0F>
Show: shameless 
Song: /
Credit: @riddledits 
Found at: @mickeymilkodick 
_______________
#shameless #shamelessedit #iangallagher #cameronmonaghan #cameronmonaghanedit #iangallagheredit #bipolar #broken #ian #gallagher #milkovich #gallavich",1520758655,15,0,NEAR SOUTH SIDE,Central
BhZl_x_Aegv,"Thomas & California. I love old hand-painted corner store signs so I love this hand-painted commentary/remix of them on my old block. Painted by @sickfisher, with bonus Sick Fisher mural over what I think was an old hot dog stand.",1523384717,3,2,HUMBOLDT PARK,West Side
BhZLkIjgapY,"<ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097> Chicago Natives
-
-
-
-
-
-
#lasegunda #chicago #humboldtparkchicago #chicagonative #chicagostyle @juanyworldwide @hueyfromhumboldt",1523370859,30,4,HUMBOLDT PARK,West Side
BhYIlcqnAg9,Monday with the besties #humboldtparkchicago #cafemariejeanne #humboldtpark #monday #californiaave #chicago #buds #cutestcouple #whiteasparagus  #frenchfrites #mondieu #cava #fishermansstew #<ed><U+00A0><U+00BC><ed><U+00BD><U+00BE>,1523335743,21,0,HUMBOLDT PARK,West Side
BhUtmlGhuM5,"A little Sunday exploration <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>@humboldthouse
.
.
.
.
.
#humboldtpark #humboldthouse #humboldtparkchicago #humboldtparkchi #humboldthousechicago #sundayfunday #sunday #chicago #lostgirlsvintage #lostgirls",1523220933,55,2,HUMBOLDT PARK,West Side
BhUZGRHjabT,#humboldtpark #humboldtparkchicago #springisintheair <ed><U+00A0><U+00BC><ed><U+00BC><U+00B1><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00BE><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BD><ed><U+00B0><U+0087>#geese #goose,1523210374,17,3,HUMBOLDT PARK,West Side
BhTFCmQFsfU,"Was with @daylynshaw buying golf shoes Saturday morn and was wearing this hat. An employee asked me about it, and I said I got it in #HumboldtParkChicago, but it<92>s still legit in #California, #HumboldtCounty and the such. Then he asked if we<92>d heard about the #HumboldtBroncos and we hadn<92>t yet. He<92>d been recruited to the team and knew some of the 15 players who died in the team bus crash. I took the hat off right then to honor them. What a tragedy. #HumboldtSaskatchewan forever. #Hockey",1523166112,18,2,HUMBOLDT PARK,West Side
BhSoMH7Bofh,Caught the commercial for tickets #chicagocubs <ed><U+00A0><U+00BD><ed><U+00B0><U+00BB> <U+26BE><U+FE0F> #puertorico<ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #humboldtparkchicago,1523150986,13,0,HUMBOLDT PARK,West Side
BhR6Ag4h51a,Throwback to when we shot @missmermaidez's birthday every year at a different diy spot and every year it got busted. This was 2010 at the short lived but great #FlopsyTeaHaus in #humboldtparkchicago. #GlitterGuts,1523126773,38,16,HUMBOLDT PARK,West Side
BhR0tNSHAsA,Love this mural in my neighborhood #humboldt #humboldtpark #mural #murals #streetart #humboldtparkchicago,1523123994,34,0,HUMBOLDT PARK,West Side
BhQG40HjgYF,"Our client wanted a fast solution to the sale of his property. We created a marketing plan, priced the house strategically, and opened the flood gates of offers. He now knows with certainty that he received the highest and best offers. New Brokerage, New selling solutions, New Avenue Realty... <95>
<95>
<95>
<95>
<95>
<95>
<95>
<95>
#NewAvenueRealty",1523066417,28,1,HUMBOLDT PARK,West Side
BhPLv6oHhkj,"<ed><U+00A0><U+00BD><ed><U+00B2><U+0088> COLLAZO CUTZ <ed><U+00A0><U+00BD><ed><U+00B2><U+0088><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
<ed><U+00A0><U+00BD><ed><U+00B3><U+008D> Chicago, IL <U+3030><U+FE0F> Book your appointment! <U+3030><U+FE0F> #bestbarbers #barbersince98 #howtofadehair #thefinestbarbers #barbersinctv #barber #barbersince98 #lovemyhair #barbershopconnect #menshair #barberlife #nastybarbers #barbershop #andis #sharpfade #americansalon #nicestbarbers #hairbrained #behindthechair #beardgang #showcasebarbers #thebarberpost #followyourclippers #barbers #menshairworld #chicago #westtownchicago #wickerparkchicago #humboldtparkchicago
@barbersince98
@barbershopconnect
@nastybarbers
@nicestbarbers 
@showcasebarbers 
@barbersinctv
@andis 
@thebarberpost",1523035459,26,0,HUMBOLDT PARK,West Side
BhNFzZ8HvIl,"<ed><U+00A0><U+00BD><ed><U+00B2><U+0088> COLLAZO CUTZ <ed><U+00A0><U+00BD><ed><U+00B2><U+0088><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
<ed><U+00A0><U+00BD><ed><U+00B3><U+008D> Chicago, IL <U+3030><U+FE0F> Book your appointment! <U+3030><U+FE0F> #bestbarbers #barbersince98 #howtofadehair #thefinestbarbers #barbersinctv #barber #barbersince98 #lovemyhair #barbershopconnect #menshair #barberlife #nastybarbers #barbershop #andis #sharpfade #americansalon #nicestbarbers #hairbrained #behindthechair #beardgang #showcasebarbers #thebarberpost #followyourclippers #barbers #menshairworld #chicago #westtownchicago #wickerparkchicago #humboldtparkchicago
@barbersince98
@barbershopconnect
@nastybarbers
@nicestbarbers 
@showcasebarbers 
@barbersinctv
@andis 
@thebarberpost",1522965185,29,1,HUMBOLDT PARK,West Side
BhM8hoAA1Uv,"From the creators of Pierogi Wagon, Flying Tacos and Lucy's Food Trucks, we're proud to announce the grand opening of Lucy's Classic American Diner!

Join us on Friday April 20th, grab a bite and check out our new space at 1043 N California Avenue.

Our menu includes our cult-classic spicy fried chicken, double patty steak burgers, hand cut fries, milk shakes and soft serve cones.

Can't make it on 4/20? Join us anytime! Open Tues-Fri 11am-8pm. BYOB for now ---
#bethereorbesquare 
#humboldtparkchicago
#grandopening
#bestdayever 
#foodtruck #brickandmortar 
#chicagofoodies #chicagofoodauthority #chicagofoodmag #chicagofoodanddrink #chicagofoodscene 
#420 #friedchicken #burgers #humboldtpark 
@chicagofoodauthority @chicagofoodgirl @billdaley @monicaengwbez @michaelnagrant @lisaarnet
@mikesula @juliatheil
@borrelli @readerkate
@minabloom",1522960321,51,6,HUMBOLDT PARK,West Side
BhMXGAIF3xk,"It<92>s cold in #chicago! But our local breweries are hot! @marzbrewing, @forbiddenroot @solemnoathbeer @lakeeffectbrewing @whinerbeer @maplewoodbrew #cheers#craftbeergirls#craftbeerlife#craftbeercommunity#craftbeernotcrapbeer#craftbeerporn#craftbeerlover#craftbeerjunkie#craftbeeraddict#craftbeernation#craftbeerculture#craftbeernerd#craftbeergeek#humboldtparkchicago#wickerparkchicago#logansquarechicago",1522940696,33,0,HUMBOLDT PARK,West Side
BhKoY7Vl2tB,@foundersbrewing highly acclaimed KBS is in! #cheers#chicago#windycity#craftbeergirls#craftbeerlife#craftbeercommunity#craftbeernotcrapbeer#craftbeerporn#craftbeercommunity#craftbeerlover#craftbeerjunkie#craftbeeraddict#craftbeerculture#craftbeersnob#craftbeernerd#humboldtparkchicago#wickerparkchicago#logansquarechicago#barrelagedstout,1522882655,59,2,HUMBOLDT PARK,West Side
BhJe5_xBpaY,"Someone is happy.
.
.
.
.
. #hounddog #humboldtparkchicago #fatbum",1522844129,27,4,HUMBOLDT PARK,West Side
BhITP95Fyio,"new arrivals! Au Baron & @jesterkingbrewery collaboration.
@cambrewingco barrel aged brews!
#cheers#chicago#windycity#craftbeerlife#craftbeergirls#craftbeercommunity#craftbeernotcrapbeer#craftbeerporn#craftbeerlover#craftbeer#craftbeerjunkie#craftbeeraddict#craftbeerlovers#craftbeerstagram#craftbeerculture#craftbeernerd#humboldtparkchicago#wickerparkchicago#logansquarechicago",1522804463,43,0,HUMBOLDT PARK,West Side
BhHM18MHlws,"""When you become used to something and it starts losing its magic, close your eyes and let yourself be surprised again."" - cxriot, Chemical Conversations.
#writer #photographer #sunset #Chicago #humboldtparkchicago  #USA #America #colors #streets #lights #cars #bakery #surprise #life #igwriter #author #fiction #booklovers #skylovers #twilight #westsidechicago #reflections #architecture",1522767549,38,0,HUMBOLDT PARK,West Side
BhEvgJvh9tD,"Happy Monday! Enjoy this #cortado coffee with dark chocolate and housemade pistachio syrup with just right amount of sweetness and a perfect start to the day! @cupandspoon serves their own delish roasted coffee @littlefootcoffee. This cute brand is now available for purchase (scroll to see photo of littlefoot)! .
.
.
.
.
#cupandspooncafe #chicagocafe #chicagocoffeeshop #coffeeloveart #latteartgram #chicagogrammers #chicagolocal #coffeelatte #addictedtocoffee #tastyshoutout #312chicago #humboldtparkchicago #bucktownchicago #littlefoot #coffeespecialty #coffeelike #latte<U+2615><U+FE0F>#startmyday #spring2018",1522685058,40,11,HUMBOLDT PARK,West Side
BhEr34gn_0E,Valla!! Ya tu sabe. #cfd #humboldtparkchicago #boricua #puertorican #chicagofiredepartment #iscn911 #911tech #publicsafetytech #bomberos #engine57,1522683155,25,1,HUMBOLDT PARK,West Side
BhCevIchW0k,"Happy Easter!!! What better way to enjoy gatherings then with this enormous 5 bedroom, 3 bathroom, 3,115 total square foot #SouthShore home... Bad news: You can<92>t see it yet <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>. Good news: You can sign up to be the first on April 7th from 3-4pm <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>. *** ONE HOUR ONLY *** <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2> Just TEXT 40007 to 25678 or CALL 312-444-0030 NOW!!! <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9> <95>
<95>
<95>
<95>
<95>
#SouthShoreChicago",1522609159,21,1,HUMBOLDT PARK,West Side
BhATaW0BCOV,"We are the girlfriends who love to brunch on the weekends. After our Saturday morning workout, we went to @groundcontrolchicago for a vegetarian/vegan treat and Ground Control does a superb job with friendly service! 
We ate heavenly melt in your mouth Coconut French Toast with grilled Pineapple and house made pineapple syrup! It had just the right amount of sweetness. We also savored a healthy version of Southern food filled with flavorful battered fried tofu, scrambled eggs, biscuit with vegan peppery gravy and braised kale. Lastly, we ate every bite of the Sweet Potato Hash with mushrooms, spinach, daiya cheese and an amazing house made tofu marinated in their secret sauce and spices drizzled with vegan crema and sprinkled tortilla strips. This includes a small salad and yummy fresh tomatillo salsa that we poured over the hash, the eggs and everything savory. .
.
.
.
#saturdaymorningvibes #groundcontrolchicago #chicagorestaurant #fabfoodchicago #chicagogrammers #chicagoeat #foodiesofinstagram #tastyshoutout #312chicago #checkpleasepics #chicagobrunch #brunchlover #chicagovegan #chicagovegetarian #veghead #brunchinchicago #humboldtparkchicago #logansquarechicago #eaterchicago #redeyechicago #likefoodchicago #brekkie #brunchingbabes #sweetpotatoesarelife #kalesalad #southernbreakfast #daiyacheese #veganfoodpornshare #yelpchicago",1522536112,56,1,HUMBOLDT PARK,West Side
